"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Task.Name","Task.Version","counterbalance.nnh1","counterbalance.yw81","randomiser.rl3q","counterbalance.oqb7","counterbalance.3hrr","Page","Page.ID","Page.Counter","Question","Response.Type","Key","Response","Tag","OptionOrder","Object.Name","Object.Number","Object.ID"
"132",1699471447216,"08/11/2023, 19:24:07",1699482247216,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 2","zwjip4",2,"<p style=""text-align: right;"">  به هنگام گوش دادن به زبان آذری، چه‌قدر خوب می‌فهمید؟ (برای مثال مستند علمی، اخبار یا شعر)  </p>","response","value","6",NA,"","Rating Scale",14,"object-88"
"133",1699471447218,"08/11/2023, 19:24:07",1699482247218,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 2","zwjip4",2,"<p style=""text-align: right;"">  به هنگام گوش دادن به زبان آذری، چه‌قدر خوب می‌فهمید؟ (برای مثال مستند علمی، اخبار یا شعر)  </p>","response","quantised","7",NA,"","Rating Scale",14,"object-88"
"134",1699471447220,"08/11/2023, 19:24:07",1699482247220,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 2","zwjip4",2,"<p style=""text-align: right;"">  زبان آذری را چه‌قدر روان می‌خوانید؟ (پست‌های شبکه‌های اجتماعی، رمان یا شعر)  </p>","response","value","4",NA,"","Rating Scale",15,"object-89"
"135",1699471447221,"08/11/2023, 19:24:07",1699482247221,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 2","zwjip4",2,"<p style=""text-align: right;"">  زبان آذری را چه‌قدر روان می‌خوانید؟ (پست‌های شبکه‌های اجتماعی، رمان یا شعر)  </p>","response","quantised","5",NA,"","Rating Scale",15,"object-89"
"136",1699471447223,"08/11/2023, 19:24:07",1699482247223,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 2","zwjip4",2,"<p style=""text-align: right;"">   زبان آذری را چه‌قدر خوب می‌نویسید؟ (برای مثال آیا به راحتی می‌توانید در مورد یک مسأله اجتماعی در شبکه‌هایی مثل اینستاگرام نظر یا نقدتان را به زبان رسمی بنویسید)  </p>","response","value","3",NA,"","Rating Scale",16,"object-92"
"137",1699471447225,"08/11/2023, 19:24:07",1699482247225,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 2","zwjip4",2,"<p style=""text-align: right;"">   زبان آذری را چه‌قدر خوب می‌نویسید؟ (برای مثال آیا به راحتی می‌توانید در مورد یک مسأله اجتماعی در شبکه‌هایی مثل اینستاگرام نظر یا نقدتان را به زبان رسمی بنویسید)  </p>","response","quantised","4",NA,"","Rating Scale",16,"object-92"
"138",1699471447228,"08/11/2023, 19:24:07",1699482247228,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 2","zwjip4",2,"","response","value","60",NA,"","Slider",6,"object-79"
"139",1699471447230,"08/11/2023, 19:24:07",1699482247230,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;"">  وقتی به ترکی صحبت می‌کنم احساس می‌کنم بیشتر خودم هستم   </p>","response","value","5",NA,"","Rating Scale",2,"object-97"
"140",1699471447232,"08/11/2023, 19:24:07",1699482247232,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;"">  وقتی به ترکی صحبت می‌کنم احساس می‌کنم بیشتر خودم هستم   </p>","response","quantised","6",NA,"","Rating Scale",2,"object-97"
"141",1699471447234,"08/11/2023, 19:24:07",1699482247234,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;"">  وقتی به فارسی صحبت می‌کنم احساس می‌کنم بیشتر خودم هستم   </p>","response","value","6",NA,"","Rating Scale",3,"object-98"
"142",1699471447236,"08/11/2023, 19:24:07",1699482247236,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;"">  وقتی به فارسی صحبت می‌کنم احساس می‌کنم بیشتر خودم هستم   </p>","response","quantised","7",NA,"","Rating Scale",3,"object-98"
"143",1699471447238,"08/11/2023, 19:24:07",1699482247238,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;"">  برایم مهم است که به ترکی آذری مسلط باشم   </p>","response","value","5",NA,"","Rating Scale",4,"object-99"
"144",1699471447241,"08/11/2023, 19:24:07",1699482247241,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;"">  برایم مهم است که به ترکی آذری مسلط باشم   </p>","response","quantised","6",NA,"","Rating Scale",4,"object-99"
"145",1699471447243,"08/11/2023, 19:24:07",1699482247243,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;"">  برایم مهم است که به فارسی مسلط باشم   </p>","response","value","6",NA,"","Rating Scale",5,"object-100"
"146",1699471447245,"08/11/2023, 19:24:07",1699482247245,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;"">  برایم مهم است که به فارسی مسلط باشم   </p>","response","quantised","7",NA,"","Rating Scale",5,"object-100"
"147",1699471447256,"08/11/2023, 19:24:07",1699482247256,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;"">  می‌خواهم دیگران بدانند که من به ترکی آذری مسلط هستم </p>","response","value","5",NA,"","Rating Scale",6,"object-101"
"148",1699471447258,"08/11/2023, 19:24:07",1699482247258,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;"">  می‌خواهم دیگران بدانند که من به ترکی آذری مسلط هستم </p>","response","quantised","6",NA,"","Rating Scale",6,"object-101"
"149",1699471447261,"08/11/2023, 19:24:07",1699482247261,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;"">  می‌خواهم دیگران بدانند که من به فارسی مسلط هستم </p>","response","value","5",NA,"","Rating Scale",7,"object-102"
"150",1699471447263,"08/11/2023, 19:24:07",1699482247263,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;"">  می‌خواهم دیگران بدانند که من به فارسی مسلط هستم </p>","response","quantised","6",NA,"","Rating Scale",7,"object-102"
"151",1699471447266,"08/11/2023, 19:24:07",1699482247266,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;""> برایم مهم است که فرزندانم به زبان ترکی آذری صحبت کنند و مسلط باشند. (اگر فرزندی ندارید نظر کلی‌تان را بیان کنید) </p>","response","value","5",NA,"","Rating Scale",8,"object-103"
"152",1699471447269,"08/11/2023, 19:24:07",1699482247269,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;""> برایم مهم است که فرزندانم به زبان ترکی آذری صحبت کنند و مسلط باشند. (اگر فرزندی ندارید نظر کلی‌تان را بیان کنید) </p>","response","quantised","6",NA,"","Rating Scale",8,"object-103"
"153",1699471447272,"08/11/2023, 19:24:07",1699482247272,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;""> برایم مهم است که فرزندانم به زبان فارسی صحبت کنند و مسلط باشند </p>","response","value","5",NA,"","Rating Scale",9,"object-104"
"154",1699471447275,"08/11/2023, 19:24:07",1699482247275,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;""> برایم مهم است که فرزندانم به زبان فارسی صحبت کنند و مسلط باشند </p>","response","quantised","6",NA,"","Rating Scale",9,"object-104"
"155",1699471447277,"08/11/2023, 19:24:07",1699482247277,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;""> افسوس می‌خورم که فرزندانم به جای استفاده از کلمات ترکی آذری از کلمات فارسی استفاده می‌کنند

  </p>","response","value","2",NA,"","Rating Scale",10,"object-105"
"156",1699471447280,"08/11/2023, 19:24:07",1699482247280,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","Page 3","hdly1e",3,"<p style=""text-align: right;""> افسوس می‌خورم که فرزندانم به جای استفاده از کلمات ترکی آذری از کلمات فارسی استفاده می‌کنند

  </p>","response","quantised","3",NA,"","Rating Scale",10,"object-105"
"157",1699471447282,"08/11/2023, 19:24:07",1699482247282,3.5,"09/11/2023, 01:24:07",140886,2,"questionnaire-e274",NA,32821330,9710186,NA,"complete","ucqhdo",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"spreadsheet2","spreadsheet2",1,"","","","",NA,"","5","","END",NA,"","",NA,""
"﻿1",1699467197612,"08/11/2023, 18:13:17",1699477997612,3.5,"09/11/2023, 00:13:17",140886,2,"questionnaire-e274",NA,32819660,9709165,NA,"complete","bpojdx",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","","",NA,"","5","","BEGIN",NA,"","",NA,""
"82",1699467724696,"08/11/2023, 18:22:04",1699478524696,3.5,"09/11/2023, 00:22:04",140886,2,"questionnaire-e274",NA,32819660,9709165,NA,"complete","bpojdx",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 1","2dxwtu",1,"<p style=""text-align: right;"">چند سال دارید؟</p>  ","response","value","30",NA,"","Text Input",2,"object-13"
"83",1699467724732,"08/11/2023, 18:22:04",1699478524732,3.5,"09/11/2023, 00:22:04",140886,2,"questionnaire-e274",NA,32819660,9709165,NA,"complete","bpojdx",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 1","2dxwtu",1,"<p style=""text-align: right;""> جنسیت شما چیست؟</p>  ","response","value","زن",NA,"زن|مرد|ترجیح می‌دهم نگویم","Multiple Choice",3,"object-117"
"84",1699467724734,"08/11/2023, 18:22:04",1699478524734,3.5,"09/11/2023, 00:22:04",140886,2,"questionnaire-e274",NA,32819660,9709165,NA,"complete","bpojdx",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 1","2dxwtu",1,"<p style=""text-align: right;""> جنسیت شما چیست؟</p>  ","response","quantised","1",NA,"زن|مرد|ترجیح می‌دهم نگویم","Multiple Choice",3,"object-117"
"85",1699467724737,"08/11/2023, 18:22:04",1699478524737,3.5,"09/11/2023, 00:22:04",140886,2,"questionnaire-e274",NA,32819660,9709165,NA,"complete","bpojdx",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 1","2dxwtu",1,"<p style=""text-align: right;""> کدام شهر/روستا به دنیا آمدید؟</p>  ","response","value","ارومیه",NA,"","Text Input",4,"object-15"
"86",1699467724738,"08/11/2023, 18:22:04",1699478524738,3.5,"09/11/2023, 00:22:04",140886,2,"questionnaire-e274",NA,32819660,9709165,NA,"complete","bpojdx",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 1","2dxwtu",1,"<p style=""text-align: right;""> به چه زبان(هایی) صحبت می‌کنید؟ (زبان‌هایی را که به صورت روزمره استفاده می‌کنید و مسلط هستید بنویسید.)  </p>","response","ترکی","0",NA,"ترکی|فارسی|هر دو","Multiple Choice",5,"object-120"
"87",1699467724739,"08/11/2023, 18:22:04",1699478524739,3.5,"09/11/2023, 00:22:04",140886,2,"questionnaire-e274",NA,32819660,9709165,NA,"complete","bpojdx",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 1","2dxwtu",1,"<p style=""text-align: right;""> به چه زبان(هایی) صحبت می‌کنید؟ (زبان‌هایی را که به صورت روزمره استفاده می‌کنید و مسلط هستید بنویسید.)  </p>","response","فارسی","0",NA,"ترکی|فارسی|هر دو","Multiple Choice",5,"object-120"
"88",1699467724742,"08/11/2023, 18:22:04",1699478524742,3.5,"09/11/2023, 00:22:04",140886,2,"questionnaire-e274",NA,32819660,9709165,NA,"complete","bpojdx",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 1","2dxwtu",1,"<p style=""text-align: right;""> به چه زبان(هایی) صحبت می‌کنید؟ (زبان‌هایی را که به صورت روزمره استفاده می‌کنید و مسلط هستید بنویسید.)  </p>","response","هر دو","1",NA,"ترکی|فارسی|هر دو","Multiple Choice",5,"object-120"
"89",1699467724744,"08/11/2023, 18:22:04",1699478524744,3.5,"09/11/2023, 00:22:04",140886,2,"questionnaire-e274",NA,32819660,9709165,NA,"complete","bpojdx",NA,"computer","Desktop or Laptop","Windows 7","Chrome 76.0.3809.132","1366x768","1366x657",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 1","2dxwtu",1,"<p style=""text-align: right;""> به چه زبان(هایی) صحبت می‌کنید؟ (زبان‌هایی را که به صورت روزمره استفاده می‌کنید و مسلط هستید بنویسید.)  </p>","response","__other","0",NA,"ترکی|فارسی|هر دو","Multiple Choice",5,"object-120"
